Coded,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
p71,0.0478943891402714,0.0548568778280542,0.3245701357466063,-0.4340519909502262,0.043076923076923,0.0049795429864253,0.0122591679864253,0.0002901735782805,0.0135261945701357,0.0407589773755656,9.225641357466063,16848.038597285067,0.3067420814479637
p72,0.0427951958558047,0.0466697629860913,0.5169599772920807,-0.6588659523133693,0.0644337212602895,0.0047960119216576,0.0414844129293215,0.0020824646458983,0.0107029662219699,0.0469996948623332,8.833626312801588,18301.85175986375,0.3282713596366733
p73,0.0366543914447562,0.0471832701572343,0.3942506220551643,-0.6795356027317486,0.0511144052093811,0.0041463417862247,0.0226289848684419,0.0082965979040711,0.015353488803007,0.0352836915665201,9.263744269151358,22947.74633384509,0.298824712795807
p75,0.0464280542986425,0.0401052036199095,0.3984162895927601,-0.655462330316742,0.0467194570135746,0.0056456221719457,0.0382109088235294,0.0013415462805429,0.0119643665158371,0.0333068552036199,8.918808823529412,17670.519683257917,0.3044117647058823
p76,0.0431659749089667,0.0424573182180245,0.3964497041420118,-0.6266105626991351,0.0534109012289485,0.0032497126763768,0.0315425352682635,0.0070574066321973,0.0132492176832043,0.0320001906008193,9.085225805075105,18114.75669947656,0.2984894173873463
p78,0.045971264367816,0.0481513262599469,0.3899941055113468,-0.4999817270851753,0.0418508694370763,0.0048867005599764,0.0251256229000884,0.0017301206896551,0.0122691128794577,0.0348198423224285,9.196172045387561,17661.72671676982,0.3015767757147067
p80,0.0495214336746844,0.0472674446296737,0.3914027149321266,-0.5119087878066206,0.0490592998332936,0.0063098237675637,0.0212544403429387,0.0007183093819957,0.0126667778042391,0.0355316623005477,8.829663253155513,15599.634317694688,0.307216003810431
p81,0.0436736095828748,0.0357532622286685,0.4502350705211563,-1.215469690907272,0.051890567170151,0.0054495623687106,0.0188867229218765,0.0056557670363609,0.0106733995198559,0.0306857607282184,8.893564244273282,12913.399619885964,0.2852855856757027
p82,0.0499018191268191,0.0445414449064449,0.3428274428274428,-0.5807440748440748,0.0291060291060291,0.0049880041580041,0.0334735738045738,0.0002590842796257,0.0115231081081081,0.0396939501039501,9.434188669438669,17813.899116424116,0.2978690228690228
p83,0.0477068271745691,0.0466799486955938,0.4065790356112936,-0.5540435584467842,0.0447991415733351,0.0051644222386157,0.0310519004090939,0.0030655836751391,0.0123661625645496,0.0386277580309838,9.16353903158742,17630.5702166186,0.2991080410435248
p84,0.0490082827219224,0.0479481883308576,0.412678863546622,-0.541596920068443,0.0418742831355884,0.0053900936389447,0.0245355245209935,0.0010655969267435,0.0114466972528815,0.0401613588928793,8.95903884699998,17809.250907244797,0.3058872196002481
p85,0.0553299398483344,0.0453441829296678,0.3804378453207884,-0.5450750241954255,0.0413711149497102,0.0133605081651904,0.0157919754137724,0.0007309554033591,0.0131084604358851,0.0327754836022394,9.424532262609183,14978.837124970903,0.3018609038675928
p86,0.0497106725734998,0.0528703987112364,0.4446234393878372,-0.5443859444220701,0.0319371727748691,0.0087622029802658,0.0150671227587595,0.0146074021268626,0.0109961256544502,0.0357860813532017,8.882063391059203,16742.744341522353,0.3010471204188481
p87,0.0500122219702898,0.051516217333109,0.400549293817336,-0.4548171129526554,0.0429451218174238,0.0072452501810255,0.0161574044356755,0.001024961986381,0.0138450256361495,0.0418877626699629,9.40158254401299,15579.756855201467,0.3045362453463623
p88,0.0446730491730491,0.0544088689088689,0.425019425019425,-0.5236052836052835,0.0545565545565545,0.0058209124209124,0.0262440827061827,0.0175823479781329,0.011530414030414,0.0274751082251082,9.784670551670551,12448.620657120657,0.3069708069708069
p90,0.0427951958558047,0.0466697629860913,0.5169599772920807,-0.6588659523133693,0.0644337212602895,0.0047960119216576,0.0414844129293215,0.0020824646458983,0.0107029662219699,0.0469996948623332,8.833626312801588,18301.85175986375,0.3282713596366733
p91,0.053708222811671,0.0435357029177718,0.3835543766578249,-0.5999533156498674,0.0514588859416445,0.0111865251989389,0.0293849071618037,0.0053891796763925,0.0129958090185676,0.0365729442970822,9.389871087533155,15262.029177718832,0.3061007957559681
p92,0.0463015160022459,0.0434800673778775,0.364963503649635,-0.6885407074677147,0.0533408197641774,0.0049140370578326,0.0310965075800112,0.0016195381920269,0.012905109489051,0.0393284110050533,9.020272880404269,22200.501965188098,0.3020774845592363
p94,0.0493907967032967,0.0384217857142857,0.4065934065934065,-0.7422623626373626,0.0549450549450549,0.0043559752747252,0.0365068956043956,0.001107280786401,0.0113004807692307,0.0421098901098901,9.413954326923076,18579.65728021978,0.2949862637362637
p97,0.0466497659906396,0.0453345772830913,0.4296771870874834,-0.573335083403336,0.047761910476419,0.0050627385095403,0.0279751358454338,0.0026802263698547,0.0124152736109444,0.0317194377775111,9.147777781111245,15934.41923676947,0.3024720988839553
p100,0.0551145098039215,0.0540623891402714,0.4181598793363499,-0.4243959577677224,0.0326395173453997,0.0067443740573152,0.0199851647058823,0.0005331160832579,0.0124262684766214,0.0458923197586727,8.5111609653092,16582.32253393665,0.3064253393665158
p102,0.0541271761945919,0.0567347203358439,0.4150512408939375,-0.4586698975182121,0.0288307198419557,0.004411007531794,0.0211011161871836,7.99776787257686e-05,0.0133497468823311,0.0479658599827139,9.434353068280032,17237.94653660946,0.3075070996419311
p103,0.0435600539811066,0.0363384840305892,0.4347728295096716,-0.7958459289248762,0.0562303193882141,0.0039526990553306,0.0393944799820062,0.0198466506792622,0.0126575798470535,0.0275689833558254,9.401213000449843,15876.167341430499,0.3000449842555105
p105,0.0551145098039215,0.0540623891402714,0.4181598793363499,-0.4243959577677224,0.0326395173453997,0.0067443740573152,0.0199851647058823,0.0005331160832579,0.0124262684766214,0.0458923197586727,8.5111609653092,16582.32253393665,0.3064253393665158
p108,0.0444955929487179,0.0306786858974358,0.3249198717948718,-0.7058978365384614,0.0661057692307692,0.0042401442307692,0.0441414022435897,0.0009672077964743,0.0102128205128205,0.0291565705128205,8.973469150641026,16999.493189102563,0.3060897435897436
p111,0.039478380168417,0.0428594379789951,0.4198126596650582,-0.7045959882675749,0.0514712839436086,0.0036124136625981,0.0235080515271075,0.0103441921648216,0.012983243447819,0.0303903207493613,9.456258586432016,21435.597218279876,0.2995553032453401
p112,0.0503888613178935,0.0498159647091259,0.4310449407223601,-0.5193902950096498,0.0449407223600771,0.0064944196305486,0.0295399910669975,0.0006267147565481,0.0127771932726771,0.0430839591949269,9.036521808657293,17938.831375792666,0.3002481389578163
p117,0.0426910602910602,0.0500377713097713,0.3983367983367983,-0.5828149688149687,0.0615384615384615,0.0034811226611226,0.020167148024948,0.0038381549397089,0.0136217879417879,0.0325866943866943,8.933765072765073,17591.404573804575,0.301039501039501
p118,0.0472636140780949,0.0479237564484193,0.4182818582223239,-0.4942614926659752,0.0441119028056517,0.0054733577576337,0.0230475508586668,0.0013031552716754,0.0127815538165214,0.0370876843608151,9.321477378338697,16492.62043559662,0.3003852215023638
p119,0.0510579312926579,0.0450686309336791,0.4113549611941895,-0.5763207746455334,0.0445949288393018,0.0077437666704547,0.0229417687355522,0.0030522499825524,0.0134333088220548,0.0359084042489187,9.276662252408233,15789.39476973882,0.3031599494622002
p120,0.0454823327079424,0.0386034240150093,0.3907129455909943,-0.6583802767354596,0.0525328330206379,0.0042251446216385,0.0408036919559099,0.0007451495067229,0.01192897123202,0.0337639071294559,8.789064102564103,18130.391299249528,0.2974515322076297
p121,0.0491788606130711,0.0475652689415847,0.4222816657027183,-0.525202935222672,0.0437391555812608,0.0057574031231925,0.0187337543377674,0.0033067691194331,0.0131026026604973,0.0364441440138808,9.227679294389821,16145.739083285136,0.305161943319838
p122,0.0435912828488256,0.0379549958128962,0.4200861347051082,-0.7788736491605854,0.0482912629102364,0.0056428540096502,0.0321862923621246,0.0081424160082944,0.013691482234717,0.029266190134386,9.289407465007775,15074.406408262552,0.2966662678948837
p124,0.04862268800285,0.048231433759859,0.4081386258151985,-0.5142127878553969,0.052053954022306,0.0050651485912774,0.0264272627537135,0.0004366326440637,0.0130466100604657,0.0391662906114855,9.027468703302356,18069.981553503745,0.3037437282902354
p125,0.0472628205128205,0.0509368131868131,0.3782051282051281,-0.5298031135531136,0.0402930402930402,0.0078212454212454,0.0288140201465201,0.0035201158150183,0.0161888278388278,0.0388752747252747,9.514667582417582,18376.82783882784,0.2939560439560439
p126,0.0448404548207697,0.0544826276086118,0.4424040526402731,-0.4156261769726336,0.0491988326633995,0.0048719618963713,0.0135458236330598,0.0001430618817796,0.0127385578987941,0.0351627030449865,9.557448873960684,17348.082456913166,0.3067837674136886
p127,0.0451220949263502,0.0592326397007248,0.4061257891045125,-0.4853062894552256,0.0448912789338321,0.008193850830021,0.0133995676876315,0.0230494165045592,0.0134065934065934,0.0316363572597615,9.43058101472995,13006.254383913958,0.2971709141921907
p128,0.0436117513117513,0.0409002925452925,0.4496584496584496,-0.7341868131868132,0.0428670428670428,0.0044809127809127,0.0344417919017919,0.0094477445228195,0.0116471487971487,0.0342723492723492,8.809169042669042,19012.462577962575,0.2969507969507969
p129,0.0450920967065998,0.04621747857628,0.3787771499588144,-0.5405234613216953,0.0597262966227835,0.005260943077212,0.0258574232160869,0.0008340767276983,0.013658732062602,0.0342808407635948,9.230650500729778,19147.22006098354,0.3008858509516033
p130,0.0483130530258993,0.0471463960472776,0.4317638700510236,-0.5242718142478848,0.0411096040818962,0.0053300910676225,0.0299059761674094,0.0021205026709939,0.0125877155590001,0.0403230995285151,9.066091874959632,17571.504391913713,0.3045598398243234
p136,0.0503614303095849,0.0480300121670947,0.4428822495606327,-0.5768201297823442,0.0469109098283087,0.0053932269839123,0.029221378937407,0.0008398853859672,0.0136662498310125,0.0436814181424901,9.151207381370826,18412.60436663512,0.3060700283898877
p137,0.0479929226128321,0.048782844104111,0.4106818269714197,-0.5294175271686584,0.059094249139498,0.0047529141044978,0.0254597880419228,0.0011438558278222,0.0127568898170708,0.0408700777352361,8.872986850756082,18068.223846540586,0.3047143906872413
p139,0.0452514551316946,0.0415852372178719,0.379569532264143,-0.5843554918135756,0.0516519408734977,0.0048816150914953,0.0340834320380218,0.001616840056949,0.0122669339642393,0.0328126585988861,9.057473849503788,16959.457036975,0.2992127632846195
p140,0.0488279496304407,0.0535743224746783,0.3861209964412811,-0.4591304407336435,0.0395565288803722,0.0070117985217629,0.0163256196003284,0.0004469795620038,0.0137605940323022,0.0380798795510539,9.451222967424036,16923.47495209417,0.3053654530522857
p143,0.0427072384137601,0.0447963807931199,0.4498327759197324,-0.5331884854276158,0.0262780697563306,0.0034942068800764,0.037157600931677,0.000875571255375,0.0124559364548494,0.0326910654562828,8.860202341137123,20433.845914954607,0.303392259913999
p144,0.0477810238541945,0.0428177432323773,0.42830340391316,-0.6453698740284106,0.0318949343339587,0.0051015813454837,0.033846403109086,0.0009332852077191,0.0121400428839453,0.0363415170195657,9.135079871348163,18220.160278745643,0.2945590994371481
p145,0.0473958055552094,0.0501178830888858,0.3987256331335385,-0.4679927351119639,0.0514855844517273,0.004687554569735,0.0189287664735178,0.0005575071091228,0.0121903143133663,0.0342796412831727,9.147527508130942,15612.95064943696,0.3058106643073433
p151,0.0425483117918351,0.0393815236576894,0.3627512383989067,-0.6765060069464214,0.0591015202414166,0.0035628138700677,0.0365621763935546,0.0080825872635654,0.0108696578033365,0.0287514832317941,8.929175482548537,17906.766156123667,0.3019985196150999
p152,0.0480077148327514,0.0470717164095055,0.3756729361414573,-0.5525918346660659,0.0499831062056537,0.0058731309832188,0.0209034196763148,0.0024631932446221,0.0129037143822502,0.0369469895258475,9.302170424597364,16567.99716184255,0.3042910237639374
